surface,rainfall,temperature,production
2.2820786814601535,113.97030840319388,28.69478224631944,3.062867619207766
0.819547160226654,131.10164441431166,20.52077773651045,1.9374612289204813
0.7552766928318106,146.67350353978463,24.517967943571655,1.7468182278968811
1.502064201563973,87.8026817209455,25.34900575235951,1.3432146583203144
2.1944515874513004,112.46298439268173,22.18555276495765,3.320874695077639
1.3711407082034959,143.6705976118404,29.1324955249227,1.7268522429528959
2.5483506540639853,148.28839977682082,29.364040614875744,3.608240292399856
2.73351278472723,128.3073245046148,25.812700532371274,4.48326411003786
0.8110497003261814,86.75622594020797,26.376896402627196,0.2245768279271036
2.563638306339733,81.8882615429563,29.739596942603544,2.068955564058843
1.9835171443374842,99.66247884661276,26.11429036170544,2.4683843689993052
0.5827990648843913,111.38811074769693,27.31597971473397,0.0015058379593289595
0.7821529234258393,92.05569343621937,23.924377808745948,0.4940483662066393
2.189942152366689,91.21385618855777,26.477110878151812,2.5934149352669977
1.045350711938626,82.43222410983851,26.07756160724979,0.9626112789579386
2.980707689127582,97.68895039633225,26.22953731473565,3.9334050852458793
0.925212248524377,130.20277366525377,25.884918678337694,1.750189431147739
2.171437230672764,140.64013995388967,23.80769695246903,3.8976329290486924
2.1499570716449794,100.90792547013322,22.346800601247374,3.0067343620091376
1.1126279180376735,111.29396015318025,23.340351471806333,1.3122783192873724
2.00353934281958,120.05799783617584,20.22712172592714,3.030748220324124
2.3580690174977157,107.13713307721514,29.154663113661456,3.0360710566097366
1.1654600413204657,97.34252467685324,26.302517478352186,0.8273622884630765
2.875416552389345,135.29174953904004,21.17043248414119,4.512432897422741
2.6157850308721695,123.56345223522206,26.286462508035044,4.116327177742738
2.855191354943254,140.77527337895322,23.75715545672032,4.97526879755938
2.578109561479928,135.77772845789053,22.08862142024443,4.422671047372925
2.8634827141850416,115.06658073098404,22.54337124051991,4.581030056732329
0.9259656930379361,112.22303830292356,26.38795046039181,1.057377584190534
2.7344049088649247,141.2399175337876,24.091505836868805,4.225252000907384
0.7273556823497456,99.42392932354997,28.533029713284915,0.482890763624278
1.565167193803469,126.74750328655215,25.26292998895621,2.3293264483773095
2.2995347509306114,123.89656833935256,20.826922167283474,3.9644670452984507
0.6167128381758242,102.88541353284086,21.357534457601393,0.6988183579625542
1.7404202929826857,141.2146813186564,20.632767131141758,3.7076398890317868
2.3871075760726863,147.1735455668612,22.882694406959374,4.457277880383854
2.185465293374806,110.60136725609243,27.916115244067296,2.5827239780695694
1.5020629984183165,95.45982112023127,20.586898176429873,2.061628408988231
0.8940048278834343,142.30858471131086,29.056489932537993,1.5910790465390772
2.560374603040488,141.40963753428164,28.053904787242793,3.712257407129523
2.9635749125832396,120.65553833600521,28.694985895674158,3.465080210795528
2.614319765225829,115.80662134085742,28.063731385148273,3.7641602767529854
1.5538071395412507,149.4942733891798,29.032583391343657,2.6454652023231895
1.69253332420695,137.4396337721119,22.00318329759812,3.0917992814381434
1.532228337972581,120.53269523712773,24.089263648514613,2.10849108499506
2.8935243953156684,109.59417028421107,27.87356454965897,3.6723717528594753
1.2973793230969917,143.52467326480576,26.160160770240356,2.196143101143021
2.278536359237078,135.82530003871133,28.90778961854094,3.488893960708727
0.6371529565725388,117.51804093261018,28.389686282911633,0.2376355133360426
1.5588503168621133,109.95490249260078,22.31472657308247,2.251254529489761
1.5681049551472024,123.74035406564775,23.496577985684567,2.257764115905874
1.685637498104005,87.7069268285426,29.11778900138132,1.3630602959818205
0.5526494741509718,94.72868211978601,23.97626053564015,-0.15383785746883566
2.1975762986141207,103.37462107765323,26.26260638900793,2.8875355248654606
2.9752896396520523,134.97236231512346,23.644112755271777,4.713089549411356
1.875656936411373,109.81697445746374,22.040506893497877,2.3886622113913956
1.261727698413279,142.99341683376676,20.890387614891353,2.6733184642170453
2.579069483231257,112.9048427606156,28.88477671052835,3.1885550269899476
2.086081546308604,98.69591821629554,20.014412703827492,3.234100330018714
0.549943523462363,149.63565629089885,25.822432058096233,1.3411368784877382
2.876679031561494,121.32126403481016,21.874985429567598,4.60013572362402
2.1319513019882406,92.71268204097869,21.537181753351827,2.9459026284441054
0.6246429961102685,113.71444497663835,24.64815981199558,0.5990877389035816
0.6535865175254494,148.4940543982916,23.534332578309478,1.6688257545272456
2.779015255014741,128.74634729496194,21.90010527731764,4.866372735933177
1.6101426588622836,81.98878198671483,24.144394138478756,1.8196604465152055
2.7394742544184303,125.25538866618615,29.521333312370718,3.6050148355201017
0.7795499175981233,129.37705654122334,27.37185020491364,1.2467730158099555
2.676938110642988,117.03607795621627,23.60742880065919,4.080424244387439
1.669946482968939,109.43229935942148,28.45196708519893,1.5240263895519082
1.3821895551825685,111.6498795335518,24.3337986840525,2.1750109958590715
0.7013588807818029,91.95092083277498,25.507916806022163,0.07320823671841614
2.490696311943599,89.47616041932956,28.83752561261818,2.7502504995810817
1.9439299773976142,120.4402462319266,27.445403395673374,2.670380471794228
1.3412139601624058,143.49985131802504,21.36238667531795,2.479684299612846
0.5475226102270012,123.58388359386507,23.32778928722319,1.038127544425547
1.656129198705316,112.39400197463664,29.243360950129762,1.948442251895026
2.8325985224234715,119.99808658508661,23.599057868032055,4.1672406085228335
1.6184440699451834,112.39285457952298,24.45647936688604,2.445978377097655
0.8673361468358327,101.77061075412826,29.7185108423524,0.5873881890885335
1.901636977107699,138.7047977452521,29.78898874033444,2.523246055869871
0.7858405112229773,84.17301539921156,25.824957970649656,0.29280998070900316
1.5895870014915006,126.99712289117466,27.855135696226917,2.395742443987889
1.9217184790398065,136.94176126234248,23.148794953923986,3.0760657076554336
0.657385719190499,90.83121821187859,22.297400514834784,0.8183015989490633
0.8461883437873612,135.3175416760046,29.31477982017401,0.9909457878690975
0.770343974668843,143.6781863816425,23.989257658472855,2.1913290024310403
1.706380556642423,84.36496709790943,26.839710822214922,1.5387874136350992
0.8976974664853408,138.34367016189677,29.878598077958927,1.678755144578913
1.209813072956718,89.14222320836693,26.131682534961534,1.1614420068536047
2.5578641262642257,127.12508897592312,22.621997596191584,4.236162113350913
0.6252930054787258,138.76202137035455,21.23643324559023,1.834502810271177
1.3213894724128599,86.04698854493412,29.32430570818098,0.6610231276664479
2.556057527426394,138.85737456911897,25.307943838202405,4.261635012491834
2.622296662616205,112.70662336921265,22.621407134299943,3.8690122468909904
1.9086826618701562,97.83436789664275,21.659311116982057,2.54597459661132
1.2458373611195657,96.8562550131533,29.277527653339067,0.9132092991616838
2.601684478071833,112.37255387354895,25.862070108990164,3.3511562818870093
1.9966016004120228,94.7478997615976,27.71904314809658,1.7876585917004348
0.7024255898293401,144.02811731938942,20.128418700854972,1.739893716264758
